Primary Identifier	Status	Error Reason	Source Record Payload		Error Reason																				
7588becc-982d-4b8c-8cdc-74643fd4ca96	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted pickli...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"1725 Almaden Road\",\"bank_statement\":\"2\",\"city\":\"San Jose\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"summgr@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"Summercrest Villas - SUM\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"7588becc-982d-4b8c-8cdc-74643fd4ca96\",\"salesforce_property_id\":\"a01Dn00000HHrTiIAL\",\"short_id\":\"3ade73d1ae\",\"snappt_property_id\":\"c754025b-accb-45e3-a29f-d77fbbc4ec47\",\"status\":\"ACTIVE\",\"unit\":\"66\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"95125\"}"																						
af10dc9b-750c-42da-99e3-bcdc811d490a	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"1508 Bear Creek Parkway\",\"bank_statement\":\"2\",\"city\":\"Redmond\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"rd8mgr@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"Radiate - RD8\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"af10dc9b-750c-42da-99e3-bcdc811d490a\",\"salesforce_property_id\":\"a01Dn00000HHpBdIAL\",\"short_id\":\"1507ea0858\",\"snappt_property_id\":\"ffc6e72b-dcf8-456c-b8ff-1f86e619cd53\",\"status\":\"ACTIVE\",\"unit\":\"360\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"98052\"}"																						
fdd4b0e1-0ee9-4068-9a36-8857de9d2b24	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"306 Rundberg Lane\",\"bank_statement\":\"2\",\"city\":\"Austin\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"northchasemanager@irliving.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Northchase\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"fdd4b0e1-0ee9-4068-9a36-8857de9d2b24\",\"salesforce_property_id\":\"a01Dn00000HHTKQIA5\",\"short_id\":\"aa3a5f498b\",\"snappt_property_id\":\"217a89ba-9c6f-4437-a7d9-2f6c265fdb65\",\"status\":\"ACTIVE\",\"unit\":\"120\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"78753\"}"																						
9c0090ca-6571-4047-b3e1-7b14e2af49b1	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"2315 Paseo de Laura\",\"bank_statement\":\"2\",\"city\":\"Oceanside\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"elanpaseovista@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"Elan Paseo Vista - ESV\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"9c0090ca-6571-4047-b3e1-7b14e2af49b1\",\"salesforce_property_id\":\"a01Dn00000HHheSIAT\",\"short_id\":\"b33fb6875d\",\"snappt_property_id\":\"ce0990bf-1463-4656-9c59-47abf698ee8a\",\"status\":\"ACTIVE\",\"unit\":\"51\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"92056\"}"																						
a615441b-60e5-4925-9200-03d41f7773f5	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"4040 26th SW\",\"bank_statement\":\"2\",\"city\":\"Seattle\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"ygflmgr@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"Youngstown Flats - YGFL\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"a615441b-60e5-4925-9200-03d41f7773f5\",\"salesforce_property_id\":\"a01Dn00000HHu3bIAD\",\"short_id\":\"2543d305b7\",\"snappt_property_id\":\"12207147-64f1-4db4-99ec-9728bb904e2b\",\"status\":\"ACTIVE\",\"unit\":\"195\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"98106\"}"																						
cb040b82-f301-49a6-bab3-d0efac29ed1c	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Advenir Azora Living LLC. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Advenir Azora Living LLC\",\"address\":\"1000 Overbrook Drive\",\"bank_statement\":\"2\",\"city\":\"Flowery Branch\",\"company_id\":\"f989a610-efa2-4470-97fa-7974d671d7f7\",\"company_name\":\"Advenir Azora Living LLC\",\"company_short_id\":\"c3oCweeeNv\",\"email\":\"flowerybranch@advenirliving.com\",\"entity_name\":\"ADVENIR AT FLOWERY BRANCH LLC\",\"logo\":null,\"name\":\"Advenir at Flowery Branch\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"cb040b82-f301-49a6-bab3-d0efac29ed1c\",\"salesforce_property_id\":\"a01Dn00000HHGByIAP\",\"short_id\":\"az16C400za\",\"snappt_property_id\":\"dfdf2caa-5883-45de-9dc2-cf5b3d2b8b53\",\"status\":\"ACTIVE\",\"unit\":\"313\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"30542\"}"																						
e519b961-fe4d-4c0d-adcb-dc313a103d03	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"1601 E Katie Avenue\",\"bank_statement\":\"2\",\"city\":\"Las Vegas\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"kdpmgr@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"KD Place - KDP\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"e519b961-fe4d-4c0d-adcb-dc313a103d03\",\"salesforce_property_id\":\"a01Dn00000HHQCaIAP\",\"short_id\":\"54f12061e6\",\"snappt_property_id\":\"4ca98543-92f5-4036-9b55-283f157f7608\",\"status\":\"ACTIVE\",\"unit\":\"128\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"89119\"}"																						
d02321cd-98c5-4684-9d57-ee3f6f5cc55f	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"15455 Ella Blvd\",\"bank_statement\":\"2\",\"city\":\"Houston\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"tranquilitymanager@irliving.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Tranqulity Grove\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"d02321cd-98c5-4684-9d57-ee3f6f5cc55f\",\"salesforce_property_id\":\"a01Dn00000HHsMhIAL\",\"short_id\":\"cfcebd8078\",\"snappt_property_id\":\"653f02da-8ec6-4c8b-99db-8e7c518272ed\",\"status\":\"ACTIVE\",\"unit\":\"92\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"77090\"}"																						
61de7368-91cc-43e5-9a97-9931c7e9036b	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"10300 Golden Meadow Dr\",\"bank_statement\":\"2\",\"city\":\"Austin\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"BrookMeadowManager@irliving.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Brook Meadow Village\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"61de7368-91cc-43e5-9a97-9931c7e9036b\",\"salesforce_property_id\":\"a01Dn00000HHItSIAX\",\"short_id\":\"1660cc5d7b\",\"snappt_property_id\":\"501b5f5b-5cfb-4515-9093-5859d9ad3200\",\"status\":\"ACTIVE\",\"unit\":\"156\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"78758-4959\"}"																						
af0f8297-582d-4cd9-823b-7c6a885a30e9	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"405 Rancho Arroyo Pkwy\",\"bank_statement\":\"2\",\"city\":\"Fremont\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"casaarroyo@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"Casa Arroyo - CAR\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"af0f8297-582d-4cd9-823b-7c6a885a30e9\",\"salesforce_property_id\":\"a01Dn00000LgT0ZIAV\",\"short_id\":\"767556c4aa\",\"snappt_property_id\":\"62b10eba-2af7-4cd5-a142-7c7ad852f797\",\"status\":\"ACTIVE\",\"unit\":\"394\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"94536\"}"																						
0d1cf306-5315-4e9b-9dc5-0adbfb0f5d8b	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"17600 134th Ave SE\",\"bank_statement\":\"2\",\"city\":\"Renton\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"pebblecove@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"Pebble Cove - PCV\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"0d1cf306-5315-4e9b-9dc5-0adbfb0f5d8b\",\"salesforce_property_id\":\"a01Dn00000HHnGDIA1\",\"short_id\":\"d6c49d3b58\",\"snappt_property_id\":\"34249bf3-bb9a-4376-a416-74b0044b2180\",\"status\":\"ACTIVE\",\"unit\":\"288\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"98058\"}"																						
2c9d4650-0eed-46d5-b25c-73ca0bf2e5a5	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"932 South Helena Way\",\"bank_statement\":\"2\",\"city\":\"Aurora\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"hccmgr@amcllc.net\",\"entity_name\":null,\"logo\":null,\"name\":\"Hearthstone at City Center - HCC\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"2c9d4650-0eed-46d5-b25c-73ca0bf2e5a5\",\"salesforce_property_id\":\"a01Dn00000HHjDxIAL\",\"short_id\":\"3abe6421e6\",\"snappt_property_id\":\"fc9b85f4-cd18-41e5-acd8-5c102a6153de\",\"status\":\"ACTIVE\",\"unit\":\"360\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"80017\"}"																						
d88e578d-4db6-4f29-a291-f344ba81b80b	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"2301 Grove Blvd\",\"bank_statement\":\"2\",\"city\":\"Austin\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"RadiusMgr@irliving.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Radius on Grove\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"d88e578d-4db6-4f29-a291-f344ba81b80b\",\"salesforce_property_id\":\"a01Dn00000HHWJCIA5\",\"short_id\":\"9268522408\",\"snappt_property_id\":\"de3d9201-f9ab-47be-a808-c8d368908148\",\"status\":\"ACTIVE\",\"unit\":\"80\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"78741\"}"																						
